ID productor,ID parcela,ID bitácora,Tipo de parcela,Estado,Año,Ciclo,Régimen hídrico,ID_Cultivo,Tipo de superficie,ID Actividad,Fecha_en_que_se_realizó_la_actividad,Época de aplicación,Actividad realizada,¿Realizó esta aplicación al cultivo1?,¿Realizó esta aplicación al cultivo2?,¿Realizó esta aplicación al cultivo3?,¿La semilla ya la compró tratada?,¿Utilizó alguna herramienta para ajustar su dosis de fertilizante?,¿Aplicó el fertilizante al momento de sembrar?,¿Aplicó el fertilizante en momentos adecuados? (con uso de las curvas de demanda de los cultivos):,Número de plagas que quiere controlar,Motivo de aplicación,Tipo de plaga (1),Tipo de plaga (2),Tipo de plaga (3),¿Cómo detecto la plaga?,¿Hizo uso de biodiversidad funcional en esta aplicación?,Actividad realizada como  uso de biodiversidad funcional,Motivo de aplicación,Enfermedad presentada,Parte de la planta dañada ,Porcentaje de daño en la planta por la plaga o enfermedad,Porcentaje del cultivo dañado,Número de productos aplicados,Id_AplicacionesDeInsumos,Secuencia del registro del Producto,Categoría_del_producto,Tipo de producto,Nombre_del_producto,Nombre del producto aplicado.. # solo si se requiere renombrar,Nitrógeno (N),Fósforo (P),Potasio (K),Otros nutrientes (Opcional),Ingrediente Activo,Cantidad,Unidad_ha,Lugar_de_aplicación,ID tipo de bitácora sección (clave foránea)
43656,RPARC-2023-0123-1143-OTNIS-TOBFQ,BITAG-2023-0123-1146-STF4E-F8CLA,AE,SINALOA,2023,Otoño-Invierno,RIEGO,CULTV-2023-0123-1147-BI5BQ-XIPRI,INNOVACION,INSUM-2023-0614-1234-HCQXU-058KY,12/17/2022,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2023-0614-1234-HCQXU-058KY,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,M-300 GLOMUS INTRARADICES,,,,,,MICORRIZAS,0.7,KG_HA,FOLIAR,
40345,RPARC-2023-0123-1107-TTTWE-6MK3N,BITAG-2023-0123-1112-6R1UN-7CMU1,AE,SINALOA,2023,Otoño-Invierno,RIEGO,CULTV-2023-0125-0105-CLM9O-WPETI,INNOVACION,INSUM-2023-0614-1157-0Q4EZ-GMXRL,12/3/2022,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2023-0614-1157-0Q4EZ-GMXRL,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,M-300 GLOMUS INTRARADICES,,,,,,MICORRIZAS,0.7,KG_HA,FOLIAR,
12730,RPARC-2023-0123-0211-QAQR7-XWXEV,BITAG-2023-0123-0215-2S3ZR-KHQQS,AE,SINALOA,2023,Otoño-Invierno,RIEGO,CULTV-2023-0123-0324-RUJ2B-HVTXO,INNOVACION,INSUM-2023-0614-0640-VOAYS-BYO9F,11/20/2022,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2023-0614-0640-VOAYS-BYO9F,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,M-300 GLOMUS INTRARADICES,,,,,,MICORRIZAS,0.7,KG_HA,FOLIAR,
6236,RPARC-2023-0123-0113-HA6NF-8OJLL,BITAG-2023-0123-0116-OU4ET-L3CMU,MODULO,SINALOA,2023,Otoño-Invierno,RIEGO,CULTV-2023-0123-0117-LERN9-TNXGM,INNOVACION,INSUM-2023-0615-0203-LPDKD-4XZ5B,12/17/2022,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2023-0615-0203-LPDKD-4XZ5B,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,M-300 GLOMUS INTRARADICES,,,,,,MICORRIZAS,0.7,KG_HA,FOLIAR,
30653,CFDC0D95-C3FA-128D-1572-61EE23CEBBA8,BITAG-2023-0122-1146-WEURK-EUPY5,AE,SINALOA,2023,Otoño-Invierno,RIEGO,CULTV-2023-0122-1147-SWECY-Y8BIQ,INNOVACION,INSUM-2023-0614-1118-42BO8-0QR4N,12/13/2022,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2023-0614-1118-42BO8-0QR4N,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,M-300 GLOMUS INTRARADICES,,,,,,MICORRIZAS,0.7,KG_HA,FOLIAR,
43601,491D1A13-9BBA-9FCB-02F4-61ED1E7998B4,BITAG-2023-0122-1128-NEPK6-HT8YS,AE,SINALOA,2023,Otoño-Invierno,RIEGO,CULTV-2023-0122-1130-NU8CV-LOYGX,INNOVACION,INSUM-2023-0614-0817-E9WXQ-P65CM,11/7/2022,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2023-0614-0817-E9WXQ-P65CM,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,M-300 GLOMUS INTRARADICES,,,,,,MICORRIZAS,0.7,KG_HA,FOLIAR,
38818,9F7F917D-0896-6D2D-1125-61E7BBEC5B53,BITAG-2022-1213-0239-G1HPD-NUTCU,AE,SINALOA,2023,Otoño-Invierno,RIEGO,CULTV-2023-0122-0116-1DLZO-NXU31,INNOVACION,INSUM-2023-0614-0401-X22AU-UC9G6,11/21/2022,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2023-0614-0401-X22AU-UC9G6,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,M-300 GLOMUS INTRARADICES,,,,,,MICORRIZAS,0.7,KG_HA,FOLIAR,
38818,51B1AEC2-48E4-98AD-EFB5-61E20CB2E9C0,BITAG-2022-1213-0235-FCXDX-ZAYSN,MODULO,SINALOA,2023,Otoño-Invierno,RIEGO,CULTV-2023-0122-1055-GJT44-ASZAO,INNOVACION,INSUM-2023-0615-0152-NABFI-AWJMM,11/9/2022,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2023-0615-0152-NABFI-AWJMM,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,M-300 GLOMUS INTRARADICES,,,,,,MICORRIZAS,0.7,KG_HA,FOLIAR,
38818,67351BDD-A627-1DBA-B398-61E7A9969EED,BITAG-2022-1213-0232-APBMK-HHIMJ,AE,SINALOA,2023,Otoño-Invierno,RIEGO,CULTV-2023-0122-1255-PR2IY-QCJBC,INNOVACION,INSUM-2023-0614-0348-SPH6V-Y1XQP,11/1/2022,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2023-0614-0348-SPH6V-Y1XQP,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,M-300 GLOMUS INTRARADICES,,,,,,MICORRIZAS,0.7,KG_HA,FOLIAR,
14146,E0A20797-3B77-3EAB-E0A8-61E76B0B5B87,BITAG-2022-1213-0227-BUVMD-UMVVR,MODULO,SINALOA,2023,Otoño-Invierno,RIEGO,CULTV-2023-0121-1100-8BGRQ-OY6VW,INNOVACION,INSUM-2023-0615-0219-MPGS6-ELNX7,11/21/2022,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2023-0615-0219-MPGS6-ELNX7,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,M-300 GLOMUS INTRARADICES,,,,,,MICORRIZAS,0.7,KG_HA,FOLIAR,
37586,477FF7EC-FCCF-0D05-6DFD-61F230402BF3,BITAG-2022-1213-0132-NYP1C-PVR2Z,AE,SINALOA,2023,Otoño-Invierno,RIEGO,CULTV-2023-0122-1029-X9GLL-B2M44,INNOVACION,INSUM-2023-0614-1137-I6QIE-JSYEO,12/5/2022,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2023-0614-1137-I6QIE-JSYEO,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,M-300 GLOMUS INTRARADICES,,,,,,MICORRIZAS,0.7,KG_HA,FOLIAR,
48538,RPARC-2025-0204-0507-PYYYG-N2ZOG,BITAG-2025-0204-0512-CGRKD-ZWFS6,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2025-0204-0524-6XH4G-K9HNH,INNOVACION,INSUM-2025-0207-1004-8FCGO-1M7IW,10/28/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,SI,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2025-0207-1004-8FCGO-1M7IW,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,MAXIFOL,,,,,,NA,1,L_HA,FOLIAR,
51231,RPARC-2025-0204-0106-WW2YW-C6YIC,BITAG-2025-0204-0113-1YFHM-EEG8A,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2025-0204-0117-CVKMC-TNI6F,INNOVACION,INSUM-2025-0207-0852-VTXPJ-WGASU,8/10/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2025-0207-0852-VTXPJ-WGASU,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,MAXIFOL,,,,,,NA,1,L_HA,FOLIAR,
47298,RPARC-2025-0206-1047-N2Q9L-70RMH,BITAG-2025-0206-1051-56IBO-BCCKJ,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2025-0206-1054-UHVLD-CQYSL,INNOVACION,INSUM-2025-0207-0618-CPTCA-DJOFH,8/8/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,NINGUNA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,1,INSUM-2025-0207-0618-CPTCA-DJOFH,1,ADITIVO,QUIMICO,RAPTOR,,,,,,NA,0.1,L_HA,FOLIAR,
48538,RPARC-2025-0204-0507-PYYYG-N2ZOG,BITAG-2025-0204-0512-CGRKD-ZWFS6,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2025-0204-0524-6XH4G-K9HNH,INNOVACION,INSUM-2025-0207-0943-5VQ9U-8DDPP,8/1/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,SI,,,ANALISIS_DE_SUELO,,NO,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,1,INSUM-2025-0207-0943-5VQ9U-8DDPP,1,ADITIVO,QUIMICO,RAPTOR,,,,,,NA,0.1,L_HA,FOLIAR,
24989,RPARC-2023-0729-1053-JCN1P-K6NOP,BITAG-2023-0729-1113-HRWPU-WC14R,AE,OAXACA,2023,Primavera_Verano,TEMPORAL,CULTV-2024-0104-0401-0GDOU-MAUOR,INNOVACION,INSUM-2024-0108-0311-OCCVG-NCB8R,7/5/2023,PREPARACION_DEL_TERRENO,TRATAMIENTO_DE_SEMILLA,SI,,,NO,,,,,,,,,,,,,,,,,1,INSUM-2024-0108-0311-OCCVG-NCB8R,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,SEAMEL BOOSTER,,,,,,NA,1,L_HA,ENTERRADO EN EL SUELO,
48538,RPARC-2025-0204-0507-PYYYG-N2ZOG,BITAG-2025-0204-0512-CGRKD-ZWFS6,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2025-0204-0524-6XH4G-K9HNH,INNOVACION,INSUM-2025-0207-0929-QKEA5-IJHMX,7/12/2024,SIEMBRA,TRATAMIENTO_DE_SEMILLA,SI,SI,,NO,,,,,,,,,,,,,,,,,1,INSUM-2025-0207-0929-QKEA5-IJHMX,1,ADITIVO,BIOLOGICO_ETOLOGICO_ORGANICO,TROCHOKING,,,,,,NA,1,KG_HA,ENTERRADO EN EL SUELO,
26996,RPARC-2023-1001-0638-IFF59-Z87RD,BITAG-2023-1001-1102-AOYXO-JPRCB,AE,OAXACA,2023,Primavera_Verano,TEMPORAL,CULTV-2023-1001-1104-YOXMZ-WSPJA,INNOVACION,INSUM-2023-1022-0842-QYQTH-BEAR9,7/26/2023,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS,CONTROL_DE_MALEZAS,CONTROL_DE_ENFERMEDADES",SI,,,,NINGUNA,,SI,2,PREVENCION,GUSANO_COGOLLERO,PUGON,,VISUALMENTE,NO,,PREVENCION,ROYA,HOJA,1,1,1,INSUM-2023-1022-0842-QYQTH-BEAR9,1,ADITIVO,QUIMICO,INEX XL,,,,,,ALQUIL POLIETER ALCOHOL ETOXILADO,1,L_HA,FOLIAR,
15328,RPARC-2023-0703-0328-WNR60-XRYKV,BITAG-2023-0703-0330-WAGYN-ZFLMZ,AE,ZACATECAS,2023,Otoño-Invierno,RIEGO,CULTV-2023-0703-0331-GL9KT-369QJ,INNOVACION,INSUM-2023-0711-0155-O57BF-2XQRZ,2/10/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_MALEZAS,SI,,,,,,,,,,,,,,,,,,,,1,INSUM-2023-0711-0155-O57BF-2XQRZ,1,ADITIVO,QUIMICO,INEX-A,,,,,,ADHERENTE,0.5,PIEZAS_HA,FOLIAR,
12107,ED89BCCC-74AB-4002-7B1B-605CA5B997BC,BITAG-2022-1205-0922-DVOOZ-3B4AI,AE,GUANAJUATO,2023,Otoño-Invierno,RIEGO,CULTV-2022-1205-0923-8TCHJ-FX05W,INNOVACION,INSUM-2023-0528-0951-DJCO5-UNJ69,1/4/2023,SIEMBRA,"PREPARACION_DE_SUELO,FERTILIZACION",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,SI,SI,,,,,,,,,,,,,,1,INSUM-2023-0528-0951-DJCO5-UNJ69,1,FERTILIZANTE,QUIMICO,10/10/2008,,10,10,10,SULFATO DE ZINC,NA,500,KG_HA,ENTERRADO EN EL SUELO,
24119,71096107-CA80-929F-2A7B-5EE714882014,BITAG-2022-1205-1009-2ZTCM-4VB7K,AE,GUANAJUATO,2023,Otoño-Invierno,RIEGO,CULTV-2022-1205-1010-XOMCC-ETJ7U,INNOVACION,INSUM-2023-0608-0524-VPD9K-0CE4T,12/28/2022,SIEMBRA,"FERTILIZACION,CONTROL_DE_MALEZAS",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,SI,SI,,,,,,,,,,,,,,1,INSUM-2023-0608-0524-VPD9K-0CE4T,1,FERTILIZANTE,QUIMICO,10/12/2008,,10,12,8,,NA,500,KG_HA,ENTERRADO EN EL SUELO,
11966,3E549B1A-365A-D31C-B67A-5EE6AD845D61,BITAG-2022-1205-0844-96MGU-OP5DO,MODULO,GUANAJUATO,2023,Otoño-Invierno,RIEGO,CULTV-2023-0227-1101-QWDKC-HQ9DS,TESTIGO,INSUM-2023-0604-0558-MOPRX-ZOQ5O,1/12/2023,SIEMBRA,"PREPARACION_DE_SUELO,FERTILIZACION",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,SI,SI,,,,,,,,,,,,,,1,INSUM-2023-0604-0558-MOPRX-ZOQ5O,1,FERTILIZANTE,QUIMICO,12/8/2006,,12,8,6,,NA,500,KG_HA,ENTERRADO EN EL SUELO,
4616,RPARC-2023-0106-0856-U3HKK-JJNTX,BITAG-2023-0106-0857-9RC29-DR0JM,AE,MICHOACAN DE OCAMPO,2023,Otoño-Invierno,RIEGO,CULTV-2023-0227-1017-1PILK-LBV2X,INNOVACION,INSUM-2023-0608-0553-2GYWM-QDFD8,12/20/2022,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2023-0608-0553-2GYWM-QDFD8,1,FERTILIZANTE,QUIMICO,12/12/2010,,12,12,10,,NA,500,KG_HA,ENTERRADO EN EL SUELO,
17631,RPARC-2023-0227-1035-IEYGZ-CFE9J,BITAG-2023-0227-1037-Z9SEZ-YOCXU,AE,MICHOACAN DE OCAMPO,2023,Otoño-Invierno,RIEGO,CULTV-2023-0227-1038-Y2ZRM-SS0HR,INNOVACION,INSUM-2023-0608-0811-KHQGF-RFEB5,12/9/2022,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2023-0608-0811-KHQGF-RFEB5,1,FERTILIZANTE,QUIMICO,13-11-09,,13,11,9,,NA,500,KG_HA,ENTERRADO EN EL SUELO,
4517,RPARC-2023-0227-1021-4JRXG-GJPRC,BITAG-2023-0227-1022-CQKAI-1SEIF,AE,MICHOACAN DE OCAMPO,2023,Otoño-Invierno,RIEGO,CULTV-2023-0227-1022-JYGCJ-QMSAE,INNOVACION,INSUM-2023-0608-0604-TC24U-XYKI9,12/12/2022,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2023-0608-0604-TC24U-XYKI9,1,FERTILIZANTE,QUIMICO,14-12-10,,14,12,10,,NA,500,KG_HA,ENTERRADO EN EL SUELO,
12123,763DE309-118F-6013-69E2-5EE703BF0EA1,BITAG-2022-1123-0928-L0BXJ-GT7ER,MODULO,GUANAJUATO,2023,Otoño-Invierno,RIEGO,CULTV-2023-0608-0739-CEQ9G-D2PXP,TESTIGO,INSUM-2023-0622-1201-HEBIY-RY0SG,2/25/2022,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2023-0622-1201-HEBIY-RY0SG,1,FERTILIZANTE,QUIMICO,14-12-10,,14,12,10,,NA,500,KG_HA,ENTERRADO EN EL SUELO,
48056,RPARC-2024-0526-1219-V96BL-JI8UQ,BITAG-2024-0807-0804-PPRTV-THAIY,MODULO,GUANAJUATO,2024,Primavera_Verano,RIEGO,CULTV-2024-1024-1059-XI5CX-HISAA,TESTIGO,INSUM-2024-1227-0507-NXGLF-9MF4Q,5/22/2024,SIEMBRA,FERTILIZACION,SI,,,,ANALISIS_DE_SUELO,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1227-0507-NXGLF-9MF4Q,1,FERTILIZANTE,QUIMICO,18-14-07+EM,,18,14,7,EM,NA,500,KG_HA,ENTERRADO EN EL SUELO,
48061,RPARC-2024-0226-1100-QYO1J-FV6MO,BITAG-2024-1029-0715-WMEMY-RR2VE,AE,GUANAJUATO,2024,Primavera_Verano,RIEGO,CULTV-2024-1029-0723-XYBMI-PQX5V,INNOVACION,INSUM-2024-1228-1110-MS7NL-R7QSO,5/14/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-1228-1110-MS7NL-R7QSO,1,FERTILIZANTE,QUIMICO,20-15-06,,20,15,6,,NA,500,KG_HA,ENTERRADO EN EL SUELO,
38200,RPARC-2023-1218-0104-VPHU2-KTQS9,BITAG-2023-1218-0111-YRGUI-ZHW85,AE,QUERETARO,2023,Primavera_Verano,RIEGO,CULTV-2023-1218-0114-RMEGO-QBCQK,INNOVACION,INSUM-2024-0114-0555-PHDVE-WQT86,4/30/2023,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-0114-0555-PHDVE-WQT86,1,FERTILIZANTE,QUIMICO,22-14-06,,22,14,6,,NA,500,KG_HA,ENTERRADO EN EL SUELO,
50462,RPARC-2024-0815-0800-IK6QA-LVTVK,BITAG-2024-0902-0617-UGFNJ-SZNAK,AE,MORELOS,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0911-0550-6GPYX-UX9WR,INNOVACION,INSUM-2024-1030-0817-ETYAZ-A5PRL,8/8/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,NO,,,,,,,,,,,,,,1,INSUM-2024-1030-0817-ETYAZ-A5PRL,1,FERTILIZANTE,QUIMICO,ABONO CAÑERO,,9,9,4.5,,NKP,200,KG_HA,EN LA SUPERFICIE,
49564,RPARC-2024-0825-0258-QUTCO-NPNTH,BITAG-2024-0825-0303-75RUN-RFUJL,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0927-1131-FAR3T-EBU80,INNOVACION,INSUM-2024-0927-1210-88U1D-GJKCG,5/24/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,,,,,,,,,,,,,,1,INSUM-2024-0927-1210-88U1D-GJKCG,1,FERTILIZANTE,ABONOS_ORGANICOS,ABONO ORGANICO,,2.5,60,14,,NA,1172.83,KG_HA,ENTERRADO EN EL SUELO,
29066,RPARC-2023-0327-0125-YWTXE-YTTNI,BITAG-2023-0327-0131-ZPGFF-RVONK,AE,ZACATECAS,2023,Otoño-Invierno,RIEGO,CULTV-2023-0627-1053-4CM4E-DMDT3,INNOVACION,INSUM-2023-0627-0158-GSTHH-BOEJE,3/6/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2023-0627-0158-GSTHH-BOEJE,1,FERTILIZANTE,QUIMICO,ACIDO NITRICO,,55,0,0,NA,NA,10,L_HA,INYECTADO,
49362,RPARC-2024-0903-0427-D0HD1-7BL4F,BITAG-2024-0903-0430-2VUBA-942ND,MODULO,OAXACA,2024,Primavera_Verano,RIEGO,CULTV-2024-0903-0433-TZJK9-QG8DI,INNOVACION,INSUM-2024-0903-0503-BRNDT-K4RB2,7/5/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-0903-0503-BRNDT-K4RB2,1,FERTILIZANTE,QUIMICO,ACTIVA DAP,,8.6,22,2.8,P,P,150,KG_HA,ENTERRADO EN EL SUELO,
49362,RPARC-2024-0903-0427-D0HD1-7BL4F,BITAG-2024-0903-0430-2VUBA-942ND,MODULO,OAXACA,2024,Primavera_Verano,RIEGO,CULTV-2024-0903-0438-NW7JT-D3IRQ,TESTIGO,INSUM-2025-0115-0229-4ETY2-9VLNS,7/5/2024,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2025-0115-0229-4ETY2-9VLNS,1,FERTILIZANTE,QUIMICO,ACTIVA DAP,,8.6,22,2.8,MICRONUTRIENTES,P,150,KG_HA,ENTERRADO EN EL SUELO,
173,RPARC-2023-0728-0117-5CF9D-FOUJB,BITAG-2024-0108-0904-HV8WB-44DRI,MODULO,OAXACA,2023,Primavera_Verano,RIEGO,CULTV-2024-0108-0908-4F6T0-2JW1U,INNOVACION,INSUM-2024-0108-0939-TBSRR-QGITY,8/2/2023,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-0108-0939-TBSRR-QGITY,1,FERTILIZANTE,QUIMICO,ACTIVA DAP,,8.6,22,2.8,MICROELEMENTOS,P,150,KG_HA,ENTERRADO EN EL SUELO,
173,RPARC-2023-0728-0117-5CF9D-FOUJB,BITAG-2024-0108-0904-HV8WB-44DRI,MODULO,OAXACA,2023,Primavera_Verano,RIEGO,CULTV-2024-0108-0910-0VSCO-T53GC,TESTIGO,INSUM-2024-0108-1100-RXEOH-9366P,8/2/2023,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-0108-1100-RXEOH-9366P,1,FERTILIZANTE,QUIMICO,ACTIVA DAP,,8.6,22,2.8,MICRONUTRIENTES,P,150,KG_HA,ENTERRADO EN EL SUELO,
7017,RPARC-2023-0911-0203-NSAWN-SGF7Z,BITAG-2023-0911-0211-DMRO7-WHCVO,MODULO,OAXACA,2023,Primavera_Verano,RIEGO,CULTV-2023-0911-0218-RLPZG-VKXVJ,TESTIGO,INSUM-2024-0109-0109-HWY2I-K3XAT,8/10/2023,SIEMBRA,FERTILIZACION,SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-0109-0109-HWY2I-K3XAT,1,FERTILIZANTE,QUIMICO,ACTIVA DAP,,8.6,22,2.8,MICRONUTRIENTES,P,200,KG_HA,ENTERRADO EN EL SUELO,
7017,RPARC-2023-0911-0203-NSAWN-SGF7Z,BITAG-2023-0911-0211-DMRO7-WHCVO,MODULO,OAXACA,2023,Primavera_Verano,RIEGO,CULTV-2023-0911-0216-D290Q-TLQTD,INNOVACION,INSUM-2024-0109-1011-Z8ZW4-JSVZ5,8/10/2023,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-0109-1011-Z8ZW4-JSVZ5,1,FERTILIZANTE,QUIMICO,ACTIVA DAP,,8.6,22,2.8,MICRONUTRIENTES,P,200,KG_HA,ENTERRADO EN EL SUELO,
44657,RPARC-2023-0908-0829-AGPXH-XAO1J,BITAG-2023-0908-0831-2WZAD-F55RJ,AE,OAXACA,2023,Primavera_Verano,RIEGO,CULTV-2023-0908-0834-IPKLP-5MKDA,INNOVACION,INSUM-2024-0227-0731-5E39J-WV5OQ,8/5/2023,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,1,INSUM-2024-0227-0731-5E39J-WV5OQ,1,FERTILIZANTE,QUIMICO,ACTIVA DAP,,18,46,0,,18-46-0,1,KG_HA,EN LA SUPERFICIE,
17697,RPARC-2023-0728-0403-1O9ZW-TYEOV,BITAG-2023-0728-0405-YFPFY-7KRRZ,AE,OAXACA,2023,Primavera_Verano,TEMPORAL,CULTV-2023-0728-0408-CPUDN-VXXUE,INNOVACION,INSUM-2024-0128-0958-IKG0H-ZXCBK,6/27/2023,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-0128-0958-IKG0H-ZXCBK,1,FERTILIZANTE,QUIMICO,ACTIVA DAP,,8.6,22,2.8,,NA,150,KG_HA,ENTERRADO EN EL SUELO,
23471,RPARC-2023-0728-0356-SS5FV-RONTB,BITAG-2023-0728-0357-YQJEM-PNXDX,AE,OAXACA,2023,Primavera_Verano,RIEGO,CULTV-2023-0728-0359-LAS7L-0R1XJ,INNOVACION,INSUM-2024-0105-0153-01IXM-ESYDP,7/9/2023,SIEMBRA,FERTILIZACION,SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-0105-0153-01IXM-ESYDP,1,FERTILIZANTE,QUIMICO,ACTIVA DAP,,8.6,22,2.8,MATERIA ORGANICA ENCAPSULADO,NA,150,KG_HA,ENTERRADO EN EL SUELO,
23537,RPARC-2023-0728-0349-QENFC-1ZDID,BITAG-2023-0728-0351-QXBNM-CIWDD,AE,OAXACA,2023,Primavera_Verano,RIEGO,CULTV-2023-0728-0354-MOJPY-POHWL,INNOVACION,INSUM-2024-0105-0745-BMAED-S3T3V,7/4/2023,SIEMBRA,FERTILIZACION,SI,,,,NINGUNA,SI,SI,,,,,,,,,,,,,,1,INSUM-2024-0105-0745-BMAED-S3T3V,1,FERTILIZANTE,QUIMICO,ACTIVA DAP,,8.6,22,2.8,CAPSULA CON MATERIA ORGANICA,NA,150,KG_HA,ENTERRADO EN EL SUELO,
